ID;booking;occupation_id_desc;had_a_flight_in_last_cruise;booked_country_aggregation;AGE;LOYALTY_TOTAL_SCORE;NUMBER_OF_CRUISES;rfm_segment;is_loyalty;pcc_flag;flag_app;opener_segment;privacy_channel_email_date;privacy_channel_phone_date;privacy_channel_post_date;privacy_send_material_date;loyalty_subscribe_date;days_after_cruise_end;BKG_Channel;last_cruise_program_desc;last_cruise_duration;last_cruise_bkg_anticipation;last_paid_cabin_meta_cat_code;last_nps_segment;last_pax_type;flag_bkd_cxl_last3y;flag_opt_cxl_last3y;flag_bkd_cxl_last_month;flag_opt_cxl_last_month;num_cruises_last3y;total_gross_cru_rev_eur_mean;total_gross_obr_rev_eur_mean;sent_last_month;open_last_month;click_last_month;source_desc
115;;;;FRANCE;41;0;0;PROSPECT;True;0;0.0;OP_HIGH_CL_LOW;30/03/2022;30/03/2022;30/03/2022;30/03/2022;2022-03-30T06:41:44.000Z;;;;;0.0;;;;;;;;;;;0.0;0.0;0.0;WEB
116;;;False;ITALY;66;1;2;LOST;True;0;0.0;NEVER_OPENER;14/04/2016;14/04/2016;14/04/2016;14/04/2016;2016-04-02T00:00:00.000Z;2166.0;OTA;Mediterranean - 7 Days;7.0;12.0;I;Promoter;PIND;;;;;;;;4.0;0.0;0.0;
117;;;;ITALY;51;0;0;PROSPECT;True;0;0.0;OP_LOW_CL_LOW;27/08/2020;27/08/2020;27/08/2020;27/08/2020;2020-08-27T00:00:00.000Z;;;;;0.0;;;;;;;;;;;4.0;1.0;0.0;WEB
118;;;False;NORTH AM.;63;2363;3;0 HIGH;True;0;1.0;OP_LOW_CL_LOW;06/01/2020;06/01/2020;06/01/2020;06/01/2020;2019-04-16T00:00:00.000Z;8.0;Trade;Mediterranean - 7 Days;7.0;244.0;V;;TOPMYCRU;1.0;0.0;0.0;0.0;1.0;1186.257396;132.0;0.0;0.0;0.0;
119;;;True;SPAIN;29;1;1;LOST;True;0;0.0;;11/02/2016;11/02/2016;11/02/2016;11/02/2016;2016-02-11T00:00:00.000Z;2060.0;Trade;Mediterranean - 7 Days;7.0;177.0;O;;COSTA;;;;;;;;;;;
120;;;;BRAZIL;41;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
121;;Farmer;True;AUSTRIA;79;0;1;LOST;False;0;0.0;OP_LOW_CL_LOW;18/08/2017;18/08/2017;18/08/2017;18/08/2017;;1678.0;Trade;Northern Europe - 7 Days;7.0;30.0;O;;IND;;;;;;;;2.0;0.0;0.0;
122;;;;ITALY;99;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
123;;;;ITALY;45;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
124;;;;ITALY;39;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
125;;;False;ARGENTINA;52;0;1;LOST;False;0;0.0;NEVER_OPENER;;;;29/01/2015;;2616.0;;South America;9.0;153.0;O;;IND;;;;;;;;2.0;0.0;0.0;
126;;;False;SWITZERLAND;66;12124;3;3;True;0;1.0;OP_HIGH_CL_HIGH;27/04/2022;27/04/2022;27/04/2022;27/04/2022;2021-06-11T00:00:00.000Z;25.0;Call Center;Mediterranean - 8/12 Days;10.0;81.0;I;Promoter;ALSILVER;2.0;1.0;0.0;0.0;3.0;683.6969445;429.0337227;5.0;5.0;0.0;
127;;;True;ITALY;53;0;1;LOST;False;0;0.0;;26/02/2016;19/02/2016;19/02/2016;26/02/2016;;2223.0;Trade;Caribbean 7 Days;7.0;148.0;I;;IND;;;;;;;;;;;
128;;;False;ITALY;73;0;1;LOST;False;0;0.0;;;;;;;1875.0;Trade;Mediterranean - 7 Days;7.0;7.0;V;;PIND;;;;;;;;;;;
129;;;False;MEDMEIA;87;0;1;LOST;False;0;0.0;;18/05/2019;18/05/2019;18/05/2019;18/05/2019;;1040.0;OTA;Northern Europe - 7 Days;7.0;166.0;O;;GRP;;;;;;;;;;;
130;;;False;FRANCE;38;4171;3;0 HIGH;True;1;0.0;OP_LOW_CL_LOW;19/10/2017;19/10/2017;19/10/2017;19/10/2017;2014-09-23T08:44:31.000Z;40.0;Call Center;Mediterranean - 7 Days;7.0;57.0;V;Promoter;MEBRONZE;;;;;1.0;836.0;535.5;7.0;0.0;0.0;
131;;;False;FRANCE;35;0;1;LOST;False;0;0.0;;27/04/2019;27/04/2019;27/04/2019;27/04/2019;;1061.0;OTA;Mediterranean - 7 Days;7.0;46.0;O;;ALLINCL;;;;;;;;;;;
132;;;;FRANCE;51;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
133;;;;SPAIN;67;0;0;PROSPECT;False;0;0.0;UNDELIVERABLE;11/09/2022;11/09/2022;11/09/2022;11/09/2022;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
134;;;False;BRAZIL;40;0;1;0 LOW;False;0;0.0;;21/03/2023;21/03/2023;21/03/2023;21/03/2023;;85.0;OTA;South America;3.0;158.0;I;;PROMO;;;;;1.0;233.7593995;30.066135;;;;
135;;;False;ITALY;69;0;3;LOST;False;0;0.0;;28/04/2015;28/04/2015;28/04/2015;28/04/2015;;1007.0;Trade;Mediterranean - 7 Days;7.0;12.0;V;;PIND;;;;;;;;;;;
136;;;False;ITALY;26;0;1;LOST;False;0;0.0;;;;;;;2851.0;OTA;Mediterranean - 7 Days;7.0;25.0;I;;AQUA;;;;;;;;;;;
137;;;False;GERMANY;85;0;1;LOST;False;0;0.0;;;;;16/06/2019;;943.0;Trade;Northern Europe - 10/14 Days;10.0;287.0;V;;GRP;;;;;;;;;;;
138;;;;ARGENTINA;32;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
139;;;False;BRAZIL;38;0;1;0 LOW;False;0;0.0;NEVER_OPENER;14/02/2023;14/02/2023;14/02/2023;14/02/2023;;12.0;Call Center;South America;3.0;35.0;I;;PROMO;;;;;1.0;367.604174;76.3633598;;;;
140;;;True;GERMANY;71;0;1;LOST;False;0;0.0;;03/02/2018;03/02/2018;03/02/2018;03/02/2018;;1502.0;Trade;Indian Ocean;14.0;154.0;O;Promoter;VALUE;;;;;;;;;;;
141;;;False;FRANCE;76;1736;1;LOST;True;1;1.0;NEVER_OPENER;20/04/2021;20/04/2021;20/04/2021;20/04/2021;2019-12-30T00:00:00.000Z;815.0;Call Center;Mediterranean - 7 Days;7.0;192.0;I;;ALLINCL;0.0;2.0;0.0;0.0;;;;0.0;0.0;0.0;
142;;;False;FRANCE;76;0;0;PROSPECT;False;0;0.0;;;;;;;;OTA;Positioning Singapore;28.0;276.0;I;;CAMBER;1.0;0.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
143;;;False;NORTH AM.;56;0;1;LOST;False;0;0.0;;28/01/2014;28/01/2014;28/01/2014;28/01/2014;;2963.0;Trade;Caribbean 7 Days;7.0;118.0;O;;GRP;;;;;;;;;;;
144;;;;ITALY;48;0;0;PROSPECT;True;0;0.0;NEVER_OPENER;10/03/2019;10/03/2019;10/03/2019;10/03/2019;2017-05-19T00:00:00.000Z;;;;;0.0;;;;;;;;;;;1.0;0.0;0.0;WEB
145;;;False;FRANCE;80;0;1;LOST;False;0;0.0;;;;;;;1369.0;Trade;Northern Europe - 7 Days;7.0;58.0;O;;GRP;;;;;;;;;;;
146;;;True;SPAIN;86;0;1;LOST;False;0;0.0;NEVER_OPENER;;;;16/05/2017;;2102.0;Trade;Mediterranean - 7 Days;7.0;18.0;V;;BASIC;;;;;;;;;;;
147;;;;FRANCE;75;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;2.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
148;;;False;SCANDINAVIA (DK);64;0;1;LOST;False;0;0.0;;24/07/2015;24/07/2015;24/07/2015;24/07/2015;;2433.0;OTA;Northern Europe - 7 Days;7.0;89.0;O;;IND;;;;;;;;;;;
149;;;False;BRAZIL;50;0;1;LOST;False;0;0.0;NEVER_OPENER;19/12/2016;19/12/2016;19/12/2016;19/12/2016;;1923.0;Trade;South America;4.0;154.0;I;;IND;;;;;;;;13.0;0.0;0.0;
150;;;False;SWITZERLAND;73;0;3;LOST;False;0;0.0;;23/12/2019;23/12/2019;23/12/2019;23/12/2019;;858.0;Trade;Positionings Emirates;21.0;87.0;I;;GRP;0.0;1.0;0.0;0.0;;;;;;;
151;;;;ITALY;29;0;0;PROSPECT;True;0;0.0;OP_HIGH_CL_LOW;13/04/2018;13/04/2018;13/04/2018;13/04/2018;2018-04-13T00:00:00.000Z;;;;;0.0;;;;;;;;;;;1.0;0.0;0.0;WEB
152;;;False;ITALY;20;6725;5;2;True;1;1.0;OP_LOW_CL_LOW;16/04/2023;16/04/2023;16/04/2023;16/04/2023;2022-07-21T00:00:18.000Z;90.0;Web;Mediterranean - 8/12 Days;14.0;275.0;I;;MYBRONZE;2.0;1.0;0.0;0.0;2.0;500.37;505.08;1.0;0.0;0.0;
153;;;False;SPAIN;38;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;Mediterranean - 7 Days;7.0;54.0;I;;MYALLINC;;;;;;;;;;;RESERVATION SYSTEM
154;;;False;U.K.;62;2633;1;LOST;True;0;1.0;OP_HIGH_CL_LOW;13/10/2019;13/10/2019;13/10/2019;13/10/2019;2019-10-13T00:00:00.000Z;893.0;Trade;Mediterranean - 7 Days;7.0;51.0;V;Promoter;COSTA;;;;;;;;3.0;0.0;0.0;
155;;;False;FRANCE;24;1;1;NO SEGMENT;True;0;0.0;;;;;06/04/2019;2019-04-06T00:00:00.000Z;1990.0;OTA;Mediterranean - 7 Days;7.0;226.0;I;;CCORAL;;;;;;;;;;;
156;;;;ITALY;30;0;0;PROSPECT;True;0;0.0;OP_LOW_CL_LOW;;;;20/06/2019;2019-06-20T00:00:00.000Z;;;;;0.0;;;;;;;;;;;4.0;0.0;0.0;WEB
157;;;;ITALY;42;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
158;;;;ITALY;69;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
159;;;;ITALY;63;0;0;PROSPECT;True;0;0.0;UNDELIVERABLE;22/05/2022;22/05/2022;22/05/2022;22/05/2022;2022-05-22T12:41:02.000Z;;;;;0.0;;;;;;;;;;;;;;WEB
160;;;False;SWITZERLAND;58;48789;14;4;True;1;1.0;OP_HIGH_CL_HIGH;29/05/2023;29/05/2023;29/05/2023;29/05/2023;2011-04-18T14:24:17.000Z;25.0;Call Center;Northern Europe - 10/14 Days;12.0;226.0;V;Detractor;ALGOLDEN;6.0;16.0;0.0;0.0;5.0;747.183308;1272.164262;1.0;1.0;0.0;
161;;;;ARGENTINA;73;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
162;;;True;SPAIN;32;0;1;LOST;False;0;0.0;OP_LOW_CL_LOW;17/11/2018;17/11/2018;17/11/2018;17/11/2018;;1227.0;Trade;Mediterranean - 7 Days;7.0;216.0;I;;EHM;;;;;;;;1.0;0.0;0.0;
163;;;False;BRAZIL;51;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;South America;3.0;375.0;V;;MYCRUISE;;;;;;;;;;;RESERVATION SYSTEM
164;;;;SPAIN;54;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
165;;;False;ITALY;53;0;1;LOST;False;0;0.0;;;;;;;928.0;OTA;Mediterranean - 7 Days;7.0;37.0;O;;BASIC;;;;;;;;;;;
166;;;True;ITALY;58;1;2;LOST;True;1;1.0;OP_LOW_CL_LOW;04/11/2017;04/11/2017;04/11/2017;22/02/2019;2017-08-11T00:00:00.000Z;1066.0;Call Center;Positionings Far East;16.0;257.0;I;Promoter;BASIC;;;;;;;;9.0;0.0;0.0;
167;;;False;ITALY;59;0;1;LOST;False;0;0.0;;01/06/2016;01/06/2016;01/06/2016;01/06/2016;;2118.0;Trade;Mediterranean - 7 Days;7.0;32.0;V;;IND;;;;;;;;;;;
168;;;;ITALY;40;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
169;;;;ITALY;40;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
170;;;False;BELGIUM;54;0;1;LOST;False;0;0.0;OLD_OPENER;;;;04/07/2018;;1355.0;OTA;Mediterranean - 7 Days;7.0;9.0;V;;COSTA;;;;;;;;3.0;0.0;0.0;
171;;;False;FRANCE;69;0;0;PROSPECT;False;0;0.0;;;;;;;;OTA;Winter Med 7 Days;7.0;35.0;I;;IND;;;;;;;;;;;RESERVATION SYSTEM
172;;;;FRANCE;44;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
173;;;False;SWITZERLAND;86;1;3;LOST;True;0;0.0;NEVER_OPENER;02/09/2016;02/09/2016;02/09/2016;02/09/2016;2005-03-31T12:00:00.000Z;1663.0;Trade;Mediterranean - 8/12 Days;14.0;270.0;I;;GRP;;;;;;;;0.0;0.0;0.0;
174;;;False;ITALY;18;0;0;NO SEGMENT;False;0;0.0;;;;;;;;OTA;Northern Europe - 7 Days;7.0;296.0;I;;ALLINCL;1.0;1.0;0.0;0.0;;;;;;;
175;;;False;ITALY;41;9503;7;2;True;0;1.0;UNDELIVERABLE;14/12/2018;14/12/2018;14/12/2018;14/12/2018;2015-09-10T13:52:16.000Z;68.0;Trade;Positionings Emirates;16.0;116.0;V;Promoter;PROMO;2.0;9.0;0.0;0.0;2.0;776.82;692.57;;;;
176;;Office Worker/Teacher;False;GERMANY;80;1;2;LOST;True;0;0.0;OP_HIGH_CL_LOW;03/03/2018;03/03/2018;03/03/2018;03/03/2018;2003-01-22T12:00:00.000Z;1516.0;Trade;Mediterranean - 8/12 Days;10.0;180.0;O;Neutral;CORAL;;;;;;;;6.0;5.0;0.0;
177;;;False;PORTUGAL;70;0;1;0 LOW;False;0;0.0;;;;;;;46.0;Trade;Mediterranean - 8/12 Days;10.0;29.0;I;;GRP;;;;;1.0;700.0;198.28;;;;
178;;;;ITALY;52;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
179;;;False;ITALY;42;1225;1;0 HIGH;True;0;1.0;OP_LOW_CL_LOW;05/06/2023;05/06/2023;05/06/2023;05/06/2023;2023-05-30T08:13:38.000Z;30.0;OTA;Mediterranean - 7 Days;7.0;99.0;I;;MYCRUISE;;;;;1.0;1056.6;339.24;1.0;0.0;0.0;
180;;;;BRAZIL;52;0;0;PROSPECT;False;1;0.0;OP_LOW_CL_LOW;04/10/2022;04/10/2022;;04/10/2022;;;;;;0.0;;;;;;;;;;;13.0;1.0;0.0;WEB
181;;;;ITALY;35;0;0;PROSPECT;True;0;0.0;NEVER_OPENER;20/09/2022;20/09/2022;20/09/2022;20/09/2022;2022-09-20T10:04:17.000Z;;;;;0.0;;;;;;;;;;;2.0;0.0;0.0;WEB
182;;;False;FRANCE;45;0;1;LOST;False;0;0.0;;25/03/2014;25/03/2014;25/03/2014;25/03/2014;;2918.0;Trade;Commercial Charters;9.0;85.0;I;;IND;;;;;;;;;;;
183;;;False;NORTH AM.;38;0;1;LOST;False;0;0.0;OP_LOW_CL_LOW;20/02/2020;20/02/2020;20/02/2020;20/02/2020;;753.0;OTA;Maldive 7 Days;7.0;103.0;I;;COSTA;;;;;;;;4.0;0.0;0.0;
184;;;False;BRAZIL;63;1403;1;0 HIGH;True;0;1.0;OP_LOW_CL_LOW;23/03/2023;23/03/2023;23/03/2023;23/03/2023;2023-03-20T15:08:45.000Z;33.0;Trade;South America;7.0;38.0;V;;PROMO;;;;;1.0;532.5377959;768.5393794;13.0;1.0;1.0;
185;;;False;GERMANY;73;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;Positionings N.E.;12.0;183.0;O;;GRP;1.0;0.0;0.0;0.0;;;;;;;
186;;;;FRANCE;45;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
187;;;False;ITALY;32;1;1;LOST;True;0;0.0;;10/09/2016;10/09/2016;10/09/2016;20/06/2018;2016-09-13T00:00:00.000Z;2025.0;Trade;Mediterranean - 8/12 Days;11.0;232.0;V;Promoter;CHM;;;;;;;;;;;
188;;;False;SWITZERLAND;22;0;1;NO SEGMENT;False;0;0.0;;;;;;;1488.0;Trade;Mediterranean - 7 Days;7.0;94.0;V;;DIAMOND;;;;;;;;;;;
189;;;False;ITALY;58;0;0;PROSPECT;True;1;0.0;OP_LOW_CL_LOW;22/10/2022;22/10/2022;22/10/2022;22/10/2022;2022-10-22T15:13:24.000Z;;Call Center;Mediterranean - 7 Days;14.0;130.0;V;;PROMO;;;;;;;;4.0;1.0;1.0;WEB
190;;;False;SPAIN;52;0;1;LOST;False;0;0.0;;29/07/2017;29/07/2017;29/07/2017;29/07/2017;;1698.0;Trade;Mediterranean - 7 Days;7.0;164.0;I;;COSTA;;;;;;;;;;;
191;;;False;BRAZIL;32;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;South America;3.0;110.0;I;;BASIC;1.0;0.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
192;;;False;ITALY;33;1290;1;0 LOW;True;1;1.0;OP_HIGH_CL_LOW;30/06/2022;30/06/2022;30/06/2022;30/06/2022;2022-07-01T00:00:28.000Z;28.0;Call Center;Mediterranean - 3/6 Days;4.0;92.0;I;Promoter;ALBLUE;0.0;1.0;0.0;0.0;1.0;148.25;188.99;7.0;5.0;0.0;
193;;;False;BRAZIL;60;0;1;LOST;False;0;0.0;OP_LOW_CL_LOW;02/02/2017;02/02/2017;02/02/2017;02/02/2017;;1874.0;Trade;South America;8.0;57.0;I;;IND;;;;;;;;13.0;2.0;0.0;
194;;;False;ITALY;20;0;1;NO SEGMENT;False;0;0.0;;;;;;;1432.0;Trade;Mediterranean - 3/6 Days;3.0;95.0;I;;COSTA;;;;;;;;;;;
195;;;False;ITALY;89;0;1;LOST;False;0;0.0;;06/02/2019;06/02/2019;06/02/2019;06/02/2019;;1950.0;Trade;Mediterranean - 7 Days;7.0;131.0;O;;COSTA;;;;;;;;;;;
196;;;True;FRANCE;43;0;1;LOST;False;0;0.0;NEVER_OPENER;20/04/2019;20/04/2019;20/04/2019;20/04/2019;;1074.0;Trade;Mediterranean - 7 Days;7.0;249.0;V;;COSTA;;;;;;;;;;;
197;;;False;FRANCE;45;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;Mediterranean - 3/6 Days;3.0;8.0;V;;GRP;1.0;0.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
198;;;;BRAZIL;32;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;
199;;;True;FRANCE;60;0;1;LOST;False;1;0.0;OLD_OPENER;;;;16/07/2015;;2448.0;OTA;Northern Europe - 7 Days;7.0;7.0;I;Promoter;VALUE;;;;;;;;2.0;0.0;0.0;
200;;;False;ITALY;35;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;Mediterranean - 7 Days;7.0;13.0;I;;GRP;;;;;;;;;;;RESERVATION SYSTEM
201;;;False;ITALY;64;1;0;NO SEGMENT;True;1;0.0;;;;;27/05/2018;2006-04-18T12:00:00.000Z;;Call Center;Mediterranean - 8/12 Days;10.0;105.0;I;;MYBRONZE;;;;;;;;;;;
202;;;False;SPAIN;25;0;0;PROSPECT;False;0;0.0;;;;;;;;OTA;Mediterranean - 7 Days;7.0;52.0;O;;MYALLINC;;;;;;;;;;;RESERVATION SYSTEM
203;;;False;ITALY;38;0;2;0 LOW;False;0;1.0;;27/05/2023;27/05/2023;27/05/2023;27/05/2023;;2.0;Trade;Positionings Med;4.0;4.0;V;;GRP;;;;;1.0;370.0;78.3;;;;
204;;;;ITALY;24;0;0;PROSPECT;True;0;0.0;OP_HIGH_CL_LOW;12/11/2022;12/11/2022;12/11/2022;12/11/2022;2022-11-12T20:32:09.000Z;;;;;0.0;;;;;;;;;;;5.0;5.0;0.0;WEB
205;;;False;SCANDINAVIA (DK);89;0;2;LOST;False;0;0.0;;26/08/2017;26/08/2017;26/08/2017;26/08/2017;;1670.0;OTA;Northern Europe - 7 Days;7.0;61.0;V;;GRP;;;;;;;;;;;
206;;;False;SPAIN;33;647;2;LOST;True;1;1.0;NEVER_OPENER;22/10/2022;22/10/2022;22/10/2022;22/10/2022;2018-06-12T00:00:00.000Z;871.0;Call Center;Mediterranean - 7 Days;7.0;5.0;V;Detractor;PIND;0.0;3.0;0.0;0.0;;;;;;;
207;;;False;ITALY;75;0;1;LOST;False;0;0.0;;14/09/2018;14/09/2018;14/09/2018;14/09/2018;;1282.0;Trade;Mediterranean - 8/12 Days;11.0;60.0;V;;GRP;;;;;;;;;;;
208;;;False;FRANCE;56;1;3;LOST;True;1;0.0;;;;;22/07/2018;2012-08-14T23:55:45.000Z;1326.0;Call Center;Mediterranean - 7 Days;7.0;41.0;O;;CAQUA;;;;;;;;;;;
209;;;;SPAIN;53;0;0;PROSPECT;True;0;0.0;OP_HIGH_CL_LOW;12/03/2023;12/03/2023;12/03/2023;12/03/2023;2023-03-12T21:31:07.000Z;;;;;0.0;;;;;;;;;;;1.0;1.0;0.0;WEB
210;;;;ITALY;99;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
211;;;False;PORTUGAL;62;0;1;0 LOW;False;0;1.0;;16/09/2022;16/09/2022;16/09/2022;16/09/2022;;21.0;Trade;Mediterranean - 7 Days;7.0;21.0;I;;PIND;;;;;1.0;499.0;206.38;;;;
212;;;False;SPAIN;46;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;Mediterranean - 7 Days;7.0;67.0;V;;SALLINCL;1.0;0.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
213;;;;FRANCE;77;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
214;;;False;FRANCE;34;5910;3;0 LOW;True;0;1.0;OP_HIGH_CL_LOW;29/07/2022;29/07/2022;29/07/2022;29/07/2022;2022-03-05T16:47:42.000Z;208.0;Other Direct;Mediterranean - 7 Days;7.0;10.0;V;Promoter;GRP;;;;;1.0;150.0;275.1;7.0;6.0;0.0;
215;;;False;ITALY;40;0;1;LOST;False;0;0.0;OP_LOW_CL_LOW;11/08/2018;11/08/2018;11/08/2018;11/08/2018;;1326.0;Trade;Mediterranean - 7 Days;7.0;20.0;I;Detractor;BASIC;;;;;;;;0.0;0.0;0.0;
216;;;False;FRANCE;75;0;1;LOST;False;0;0.0;;;;;;;2994.0;OTA;Winter Mediterranean;11.0;45.0;V;;VALUE;;;;;;;;;;;
217;;;False;SCANDINAVIA (S);80;0;1;LOST;False;0;1.0;NEVER_OPENER;;;;23/02/2019;;933.0;OTA;Mediterranean - 7 Days;7.0;195.0;O;Detractor;BASIC;;;;;;;;3.0;0.0;0.0;
218;;;False;ITALY;79;1;3;LOST;True;1;0.0;;22/12/2015;22/12/2015;22/12/2015;22/12/2015;2014-04-30T14:55:05.000Z;2235.0;Call Center;Caribbean 10 Days;10.0;119.0;O;;PEARL;;;;;;;;;;;
219;;;;ITALY;68;0;0;PROSPECT;True;0;0.0;OP_HIGH_CL_HIGH;12/08/2022;12/08/2022;12/08/2022;12/08/2022;2022-08-10T17:21:21.000Z;;;;;0.0;;;;;;;;;;;5.0;5.0;2.0;WEB
220;;;False;BRAZIL;57;0;1;LOST;False;0;0.0;;14/03/2020;14/03/2020;14/03/2020;14/03/2020;;743.0;Trade;South America;4.0;333.0;I;;MYCRUISE;;;;;;;;;;;
221;;;False;SCANDINAVIA (F-IS);25;0;1;NO SEGMENT;False;0;0.0;;;;;;;2445.0;OTA;Northern Europe - 7 Days;7.0;96.0;I;;GOLD;;;;;;;;;;;
222;;;;FRANCE;55;0;0;PROSPECT;True;0;0.0;OP_LOW_CL_LOW;11/05/2023;11/05/2023;11/05/2023;11/05/2023;2023-05-11T20:35:29.000Z;;;;;0.0;;;;;;;;;;;3.0;0.0;0.0;WEB
223;;;False;FRANCE;94;0;1;LOST;False;0;0.0;;24/11/2020;24/11/2020;24/11/2020;24/11/2020;;2900.0;OTA;Mediterranean - 7 Days;7.0;74.0;I;;IND;;;;;;;;;;;
224;;;False;PORTUGAL;84;0;1;LOST;False;0;0.0;;;;;;;1278.0;Trade;Mediterranean - 7 Days;7.0;47.0;O;;GRP;;;;;;;;;;;
225;;;;FRANCE;41;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
226;;;False;INDIA;84;0;1;LOST;False;0;0.0;;;;;;;1131.0;Trade;Maldive 7 Days;3.0;5.0;O;;GRP;;;;;;;;;;;
227;;;;ARGENTINA;39;0;0;PROSPECT;False;0;0.0;OP_LOW_CL_LOW;20/01/2020;20/01/2020;;20/01/2020;;;;;;0.0;;;;;;;;;;;2.0;0.0;0.0;WEB
228;;;False;FRANCE;82;1;2;LOST;True;1;0.0;OP_HIGH_CL_LOW;12/11/2018;12/11/2018;12/11/2018;12/11/2018;2014-08-08T15:17:06.000Z;1224.0;OTA;Mediterranean - 8/12 Days;10.0;47.0;V;;CCORAL;;;;;;;;0.0;0.0;0.0;
229;;;;ITALY;60;0;0;PROSPECT;True;0;0.0;OP_LOW_CL_LOW;23/06/2022;23/06/2022;23/06/2022;23/06/2022;2022-06-23T12:43:25.000Z;;;;;0.0;;;;;;;;;;;2.0;0.0;0.0;WEB
230;;;;SPAIN;44;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
231;;;False;FRANCE;63;1;1;LOST;True;0;0.0;OP_LOW_CL_LOW;28/01/2015;28/01/2015;28/01/2015;28/01/2015;2011-07-01T05:36:06.000Z;2593.0;Trade;Mediterranean - 8/12 Days;12.0;18.0;V;;PIND;;;;;;;;0.0;0.0;0.0;
232;;;;ITALY;45;0;0;PROSPECT;False;0;0.0;;12/11/2021;12/11/2021;12/11/2021;12/11/2021;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
233;;;False;FRANCE;71;1;1;LOST;True;0;0.0;;;;;29/09/2014;2015-03-02T11:47:31.000Z;2350.0;Trade;Mediterranean - 8/12 Days;12.0;223.0;I;;CORAL;;;;;;;;;;;
234;;;;SCANDINAVIA (F-IS);35;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;2.0;0.0;0.0;;;;;;;
235;;;True;GERMANY;66;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;Caribbean 7 Days;14.0;240.0;I;;GRP;1.0;0.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
236;;;False;BRAZIL;49;3045;1;0 HIGH;True;1;1.0;;23/07/2022;23/07/2022;23/07/2022;23/07/2022;2013-08-30T18:41:15.000Z;12.0;Web;South America;7.0;154.0;V;;MYCRUISE;;;;;1.0;1141.580099;292.5263827;;;;
